"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";
"Код";"Имя";"Количество человек";"global_id";"Год";"Месяц";
"6863";"Вячеслав";"17";"1026792026";"2019";"Декабрь";
"6864";"Пётр";"16";"1026792027";"2019";"Декабрь";
"6865";"Василий";"16";"1026792028";"2019";"Декабрь";
"6866";"Артем";"16";"1026792029";"2019";"Декабрь";
"6867";"Али";"16";"1026792030";"2019";"Декабрь";
"6868";"Дамир";"15";"1026792031";"2019";"Декабрь";
"6869";"Захар";"15";"1026792032";"2019";"Декабрь";
"6870";"Тихон";"15";"1026792033";"2019";"Декабрь";
"6871";"Савва";"14";"1026792034";"2019";"Декабрь";
"6872";"Елисей";"14";"1026792035";"2019";"Декабрь";
"6873";"Лука";"14";"1026792036";"2019";"Декабрь";
"6874";"Муслим";"13";"1026792037";"2019";"Декабрь";
"6875";"Борис";"13";"1026792038";"2019";"Декабрь";
"6876";"Билал";"13";"1026792039";"2019";"Декабрь";
"6877";"Вадим";"12";"1026792040";"2019";"Декабрь";
"6878";"Святослав";"12";"1026792041";"2019";"Декабрь";
"6879";"Алинур";"12";"1026792042";"2019";"Декабрь";
"6880";"Эмир";"11";"1026792043";"2019";"Декабрь";
"6881";"Станислав";"11";"1026792044";"2019";"Декабрь";
"6882";"Алихан";"11";"1026792045";"2019";"Декабрь";
"6883";"Арсен";"10";"1026792046";"2019";"Декабрь";
"6884";"Ибрагим";"10";"1026792047";"2019";"Декабрь";
"6885";"Юсуф";"10";"1026792048";"2019";"Декабрь";
"6886";"Халид";"9";"1026792049";"2019";"Декабрь";
"6887";"Олег";"9";"1026792050";"2019";"Декабрь";
"6888";"Родион";"9";"1026792051";"2019";"Декабрь";
"6889";"Эрик";"9";"1026792052";"2019";"Декабрь";
"6890";"Демьян";"9";"1026792053";"2019";"Декабрь";
"6891";"Ян";"9";"1026792054";"2019";"Декабрь";
"6892";"Данил";"8";"1026792055";"2019";"Декабрь";
"6893";"Эмиль";"8";"1026792056";"2019";"Декабрь";
"6894";"Назар";"8";"1026792057";"2019";"Декабрь";
"6895";"Марсель";"8";"1026792058";"2019";"Декабрь";
"6896";"Мухаммед";"8";"1026792059";"2019";"Декабрь";
"6897";"Эмин";"8";"1026792060";"2019";"Декабрь";
"6898";"Имран";"8";"1026792061";"2019";"Декабрь";
"6899";"Даниль";"8";"1026792062";"2019";"Декабрь";
"6900";"Теодор";"8";"1026792063";"2019";"Декабрь";
"6901";"Александр";"216";"1029420212";"2020";"Январь";
"6902";"Максим";"208";"1029420213";"2020";"Январь";
"6903";"Михаил";"184";"1029420214";"2020";"Январь";
"6904";"Иван";"160";"1029420215";"2020";"Январь";
"6905";"Артём";"139";"1029420216";"2020";"Январь";
"6906";"Лев";"136";"1029420217";"2020";"Январь";
"6907";"Даниил";"128";"1029420218";"2020";"Январь";
"6908";"Матвей";"122";"1029420219";"2020";"Январь";
"6909";"Марк";"112";"1029420220";"2020";"Январь";
"6910";"Дмитрий";"111";"1029420221";"2020";"Январь";
"6911";"Роман";"91";"1029420222";"2020";"Январь";
"6912";"Кирилл";"90";"1029420223";"2020";"Январь";
"6913";"Тимофей";"84";"1029420224";"2020";"Январь";
"6914";"Илья";"80";"1029420225";"2020";"Январь";
"6915";"Никита";"76";"1029420226";"2020";"Январь";
"6916";"Алексей";"74";"1029420227";"2020";"Январь";
"6917";"Фёдор";"73";"1029420228";"2020";"Январь";
"6918";"Андрей";"71";"1029420229";"2020";"Январь";
"6919";"Егор";"67";"1029420230";"2020";"Январь";
"6920";"Константин";"67";"1029420231";"2020";"Январь";
"6921";"Владимир";"62";"1029420232";"2020";"Январь";
"6922";"Мирон";"60";"1029420233";"2020";"Январь";
"6923";"Тимур";"58";"1029420234";"2020";"Январь";
"6924";"Николай";"58";"1029420235";"2020";"Январь";
"6925";"Ярослав";"51";"1029420236";"2020";"Январь";
"6926";"Сергей";"50";"1029420237";"2020";"Январь";
"6927";"Макар";"47";"1029420238";"2020";"Январь";
"6928";"Давид";"43";"1029420239";"2020";"Январь";
"6929";"Степан";"43";"1029420240";"2020";"Январь";
"6930";"Арсений";"40";"1029420241";"2020";"Январь";
"6931";"Владислав";"38";"1029420242";"2020";"Январь";
"6932";"Павел";"36";"1029420243";"2020";"Январь";
"6933";"Георгий";"36";"1029420244";"2020";"Январь";
"6934";"Глеб";"36";"1029420245";"2020";"Январь";
"6935";"Денис";"35";"1029420246";"2020";"Январь";
"6936";"Мухаммад";"35";"1029420247";"2020";"Январь";
"6937";"Григорий";"32";"1029420248";"2020";"Январь";
"6938";"Богдан";"32";"1029420249";"2020";"Январь";
"6939";"Платон";"31";"1029420250";"2020";"Январь";
"6940";"Руслан";"31";"1029420251";"2020";"Январь";
"6941";"Семён";"30";"1029420252";"2020";"Январь";
"6942";"Амир";"29";"1029420253";"2020";"Январь";
"6943";"Али";"29";"1029420254";"2020";"Январь";
"6944";"Юрий";"28";"1029420255";"2020";"Январь";
"6945";"Роберт";"27";"1029420256";"2020";"Январь";
"6946";"Евгений";"26";"1029420257";"2020";"Январь";
"6947";"Леонид";"25";"1029420258";"2020";"Январь";
"6948";"Игорь";"25";"1029420259";"2020";"Январь";
"6949";"Савелий";"24";"1029420260";"2020";"Январь";
"6950";"Адам";"24";"1029420261";"2020";"Январь";
"6951";"Захар";"24";"1029420262";"2020";"Январь";
"6952";"Даниэль";"22";"1029420263";"2020";"Январь";
"6953";"Василий";"22";"1029420264";"2020";"Январь";
"6954";"Данила";"22";"1029420265";"2020";"Январь";
"6955";"Пётр";"20";"1029420266";"2020";"Январь";
"6956";"Виктор";"20";"1029420267";"2020";"Январь";
"6957";"Умар";"20";"1029420268";"2020";"Январь";
"6958";"Артур";"20";"1029420269";"2020";"Январь";
"6959";"Филипп";"20";"1029420270";"2020";"Январь";
"6960";"Данил";"19";"1029420271";"2020";"Январь";
"6961";"Леон";"19";"1029420272";"2020";"Январь";
"6962";"Артемий";"18";"1029420273";"2020";"Январь";
"6963";"Демид";"18";"1029420274";"2020";"Январь";
"6964";"Лука";"18";"1029420275";"2020";"Январь";
"6965";"Гордей";"17";"1029420276";"2020";"Январь";
"6966";"Герман";"16";"1029420277";"2020";"Январь";
"6967";"Юсуф";"16";"1029420278";"2020";"Январь";
"6968";"Вячеслав";"15";"1029420279";"2020";"Январь";
"6969";"Эмир";"15";"1029420280";"2020";"Январь";
"6970";"Алихан";"15";"1029420281";"2020";"Январь";
"6971";"Ибрагим";"15";"1029420282";"2020";"Январь";
"6972";"Станислав";"14";"1029420283";"2020";"Январь";
"6973";"Савва";"13";"1029420284";"2020";"Январь";
"6974";"Борис";"13";"1029420285";"2020";"Январь";
"6975";"Дамир";"12";"1029420286";"2020";"Январь";
"6976";"Билал";"12";"1029420287";"2020";"Январь";
"6977";"Имран";"12";"1029420288";"2020";"Январь";
"6978";"Всеволод";"11";"1029420289";"2020";"Январь";
"6979";"Вадим";"11";"1029420290";"2020";"Январь";
"6980";"Антон";"11";"1029420291";"2020";"Январь";
"6981";"Мирослав";"11";"1029420292";"2020";"Январь";
"6982";"Артем";"11";"1029420293";"2020";"Январь";
"6983";"Святослав";"11";"1029420294";"2020";"Январь";
"6984";"Елисей";"11";"1029420295";"2020";"Январь";
"6985";"Федор";"11";"1029420296";"2020";"Январь";
"6986";"Ян";"10";"1029420297";"2020";"Январь";
"6987";"Ислам";"9";"1029420298";"2020";"Январь";
"6988";"Муслим";"9";"1029420299";"2020";"Январь";
"6989";"Олег";"9";"1029420300";"2020";"Январь";
"6990";"Валерий";"9";"1029420301";"2020";"Январь";
"6991";"Самир";"8";"1029420302";"2020";"Январь";
"6992";"Расул";"8";"1029420303";"2020";"Январь";
"6993";"Тихон";"8";"1029420304";"2020";"Январь";
"6994";"Амирхан";"8";"1029420305";"2020";"Январь";
"6995";"Ахмад";"8";"1029420306";"2020";"Январь";
"6996";"Алекс";"8";"1029420307";"2020";"Январь";
"6997";"Серафим";"8";"1029420308";"2020";"Январь";
"6998";"Амин";"8";"1029420309";"2020";"Январь";
"6999";"Камиль";"8";"1029420310";"2020";"Январь";
"7000";"Марат";"7";"1029420311";"2020";"Январь";
"7001";"Максим";"207";"1033116839";"2020";"Февраль";
"7002";"Александр";"183";"1033116840";"2020";"Февраль";
"7003";"Михаил";"182";"1033116841";"2020";"Февраль";
"7004";"Артём";"141";"1033116842";"2020";"Февраль";
"7005";"Иван";"122";"1033116843";"2020";"Февраль";
"7006";"Даниил";"121";"1033116844";"2020";"Февраль";
"7007";"Марк";"119";"1033116845";"2020";"Февраль";
"7008";"Лев";"117";"1033116846";"2020";"Февраль";
"7009";"Дмитрий";"110";"1033116847";"2020";"Февраль";
"7010";"Тимофей";"107";"1033116848";"2020";"Февраль";
"7011";"Роман";"99";"1033116849";"2020";"Февраль";
"7012";"Матвей";"93";"1033116850";"2020";"Февраль";
"7013";"Илья";"86";"1033116851";"2020";"Февраль";
"7014";"Кирилл";"82";"1033116852";"2020";"Февраль";
"7015";"Андрей";"77";"1033116853";"2020";"Февраль";
"7016";"Алексей";"73";"1033116854";"2020";"Февраль";
"7017";"Никита";"72";"1033116855";"2020";"Февраль";
"7018";"Егор";"71";"1033116856";"2020";"Февраль";
"7019";"Константин";"68";"1033116857";"2020";"Февраль";
"7020";"Мирон";"64";"1033116858";"2020";"Февраль";
"7021";"Ярослав";"63";"1033116859";"2020";"Февраль";
"7022";"Фёдор";"63";"1033116860";"2020";"Февраль";
"7023";"Владимир";"62";"1033116861";"2020";"Февраль";
"7024";"Григорий";"61";"1033116862";"2020";"Февраль";
"7025";"Владислав";"50";"1033116863";"2020";"Февраль";
"7026";"Тимур";"48";"1033116864";"2020";"Февраль";
"7027";"Арсений";"47";"1033116865";"2020";"Февраль";
"7028";"Мухаммад";"44";"1033116866";"2020";"Февраль";
"7029";"Степан";"44";"1033116867";"2020";"Февраль";
"7030";"Павел";"42";"1033116868";"2020";"Февраль";
"7031";"Давид";"39";"1033116869";"2020";"Февраль";
"7032";"Сергей";"39";"1033116870";"2020";"Февраль";
"7033";"Глеб";"37";"1033116871";"2020";"Февраль";
"7034";"Артемий";"35";"1033116872";"2020";"Февраль";
"7035";"Семён";"34";"1033116873";"2020";"Февраль";
"7036";"Николай";"33";"1033116874";"2020";"Февраль";
"7037";"Денис";"33";"1033116875";"2020";"Февраль";
"7038";"Георгий";"32";"1033116876";"2020";"Февраль";
"7039";"Макар";"32";"1033116877";"2020";"Февраль";
"7040";"Евгений";"31";"1033116878";"2020";"Февраль";
"7041";"Юрий";"29";"1033116879";"2020";"Февраль";
"7042";"Адам";"27";"1033116880";"2020";"Февраль";
"7043";"Умар";"25";"1033116881";"2020";"Февраль";
"7044";"Пётр";"24";"1033116882";"2020";"Февраль";
"7045";"Виктор";"24";"1033116883";"2020";"Февраль";
"7046";"Амир";"24";"1033116884";"2020";"Февраль";
"7047";"Леон";"24";"1033116885";"2020";"Февраль";
"7048";"Даниэль";"22";"1033116886";"2020";"Февраль";
"7049";"Савелий";"20";"1033116887";"2020";"Февраль";
"7050";"Богдан";"20";"1033116888";"2020";"Февраль";
"7051";"Игорь";"20";"1033116889";"2020";"Февраль";
"7052";"Платон";"19";"1033116890";"2020";"Февраль";
"7053";"Руслан";"19";"1033116891";"2020";"Февраль";
"7054";"Юсуф";"19";"1033116892";"2020";"Февраль";
"7055";"Василий";"18";"1033116893";"2020";"Февраль";
"7056";"Данил";"18";"1033116894";"2020";"Февраль";
"7057";"Артур";"18";"1033116895";"2020";"Февраль";
"7058";"Леонид";"17";"1033116896";"2020";"Февраль";
"7059";"Роберт";"17";"1033116897";"2020";"Февраль";
"7060";"Олег";"17";"1033116898";"2020";"Февраль";
"7061";"Дамир";"16";"1033116899";"2020";"Февраль";
"7062";"Данила";"16";"1033116900";"2020";"Февраль";
"7063";"Антон";"16";"1033116901";"2020";"Февраль";
"7064";"Али";"16";"1033116902";"2020";"Февраль";
"7065";"Лука";"16";"1033116903";"2020";"Февраль";
"7066";"Филипп";"15";"1033116904";"2020";"Февраль";
"7067";"Герман";"14";"1033116905";"2020";"Февраль";
"7068";"Вячеслав";"13";"1033116906";"2020";"Февраль";
"7069";"Эмир";"13";"1033116907";"2020";"Февраль";
"7070";"Демид";"13";"1033116908";"2020";"Февраль";
"7071";"Алихан";"13";"1033116909";"2020";"Февраль";
"7072";"Артем";"13";"1033116910";"2020";"Февраль";
"7073";"Всеволод";"12";"1033116911";"2020";"Февраль";
"7074";"Захар";"12";"1033116912";"2020";"Февраль";
"7075";"Родион";"12";"1033116913";"2020";"Февраль";
"7076";"Эмин";"11";"1033116914";"2020";"Февраль";
"7077";"Алинур";"11";"1033116915";"2020";"Февраль";
"7078";"Вадим";"10";"1033116916";"2020";"Февраль";
"7079";"Гордей";"9";"1033116917";"2020";"Февраль";
"7080";"Савва";"9";"1033116918";"2020";"Февраль";
"7081";"Елисей";"9";"1033116919";"2020";"Февраль";
"7082";"Ян";"9";"1033116920";"2020";"Февраль";
"7083";"Ильяс";"8";"1033116921";"2020";"Февраль";
"7084";"Мирослав";"8";"1033116922";"2020";"Февраль";
"7085";"Амирхан";"8";"1033116923";"2020";"Февраль";
"7086";"Борис";"8";"1033116924";"2020";"Февраль";
"7087";"Иса";"8";"1033116925";"2020";"Февраль";
"7088";"Нурислам";"8";"1033116926";"2020";"Февраль";
"7089";"Имран";"8";"1033116927";"2020";"Февраль";
"7090";"Абдуллах";"7";"1033116928";"2020";"Февраль";
"7091";"Муслим";"7";"1033116929";"2020";"Февраль";
"7092";"Станислав";"7";"1033116930";"2020";"Февраль";
"7093";"Тигран";"7";"1033116931";"2020";"Февраль";
"7094";"Тихон";"7";"1033116932";"2020";"Февраль";
"7095";"Святослав";"7";"1033116933";"2020";"Февраль";
"7096";"Эрик";"7";"1033116934";"2020";"Февраль";
"7097";"Ариет";"7";"1033116935";"2020";"Февраль";
"7098";"Стефан";"7";"1033116936";"2020";"Февраль";
"7099";"Даниль";"7";"1033116937";"2020";"Февраль";
"7100";"Федор";"7";"1033116938";"2020";"Февраль";
"7101";"Александр";"210";"1033116939";"2020";"Март";
"7102";"Максим";"173";"1033116940";"2020";"Март";
"7103";"Михаил";"171";"1033116941";"2020";"Март";
"7104";"Артём";"145";"1033116942";"2020";"Март";
"7105";"Даниил";"138";"1033116943";"2020";"Март";
"7106";"Марк";"138";"1033116944";"2020";"Март";
"7107";"Дмитрий";"136";"1033116945";"2020";"Март";
"7108";"Матвей";"116";"1033116946";"2020";"Март";
"7109";"Иван";"110";"1033116947";"2020";"Март";
"7110";"Роман";"108";"1033116948";"2020";"Март";
"7111";"Лев";"107";"1033116949";"2020";"Март";
